Creature ID,Birth Time,Death Time,Life Time,Generation,Speed,Smell Radius,Full,Angle Change
321,14579,14600,21,17,0.07097214,0.8266593,1.05496,0.8509282
322,14589,14618,29,20,0.05367167,0.7423092,1.340538,0.5034994
323,14591,14637,46,12,0.1649573,1.31995,2.646547,0.2475065
324,14596,14614,18,13,0.3212092,1.835613,3.191865,0.3126851
325,14602,14664,62,16,0.1270404,2.089808,1.893701,0.3792211
326,14613,14638,25,19,0.05635926,1.588574,1.19681,0.4335028
327,14614,15472,858,8,0.0755041,2.562449,11.70389,0.2815532
328,14619,14640,21,13,0.1387457,1.145335,1.744588,0.3032395
329,14624,14656,32,14,0.1460816,1.420426,1.378179,0.2492166
330,14625,14677,52,16,0.1543365,1.589158,2.181608,0.659481
331,14629,14656,27,17,0.08446452,2.768258,2.311351,0.3140895
332,14632,15312,680,8,0.04843018,4.533224,5.991394,0.2748199
333,14633,15451,818,7,0.02941849,3.868785,12.34538,0.2300812
334,14644,14675,31,15,0.08596554,1.260271,1.096421,0.1315901
335,14647,14678,31,17,0.1985777,1.825736,2.835704,0.4691925
336,14649,15389,740,7,0.02315617,5.287117,6.109572,0.2379978
337,14649,14673,24,16,0.06969339,1.614267,1.51957,0.09433673
338,14657,14671,14,16,0.1183578,1.063445,1.386716,0.1879412
339,14664,15619,955,9,0.173576,3.653706,12.69742,0.1825204
340,14670,14831,161,11,0.0564651,2.411146,9.587241,0.3098446
341,14680,14862,182,8,0.06248616,5.858537,2.548602,0.3585201
342,14691,15019,328,9,0.130797,6.695861,3.178373,0.2195507
343,14695,15242,547,7,0.01874104,4.402141,3.252108,0.9473795
344,14712,15093,381,8,0.01093087,6.446712,1.670348,0.6349799
345,14713,14853,140,9,0.01409942,9.291415,1.765285,0.8351656
346,14722,15957,1235,10,0.1014076,5.324098,15.48676,0.1627783
347,14732,14868,136,13,0.1521416,3.922934,3.206159,0.1241366
348,14732,15069,337,10,0.155303,9.788755,4.290004,0.1278328
349,14739,15436,697,8,0.07252367,4.450297,10.56505,0.4386804
350,14742,14925,183,9,0.009986287,8.924805,2.38798,0.3472551
351,14743,18399,3656,7,0.08355141,5.494524,30.49886,0.5587053
352,14759,14968,209,13,0.104175,2.577642,3.055168,0.2805399
353,14771,14872,101,10,0.1335406,9.208781,2.274128,0.1488778
354,14772,16358,1586,7,0.02884482,3.897859,13.8649,0.429801
355,14794,15035,241,7,0.07171333,6.75465,7.648281,0.1936396
356,14800,14869,69,14,0.1385475,3.293089,3.732765,0.1668268
357,14802,15767,965,9,0.09565815,8.750108,12.84873,0.3870149
358,14805,15107,302,10,0.08769035,4.773021,4.311904,0.3203852
359,14810,14880,70,13,0.06935658,4.476238,1.774161,0.1504648
360,14810,15077,267,7,0.05186216,3.051969,1.948604,0.6333975
361,14811,15008,197,8,0.03164667,2.2816,2.455155,0.6416103
362,14817,14933,116,14,0.1454481,5.291265,1.774422,0.1023798
363,14819,14969,150,14,0.09848803,3.229787,3.000576,0.2387753
364,14821,15039,218,9,0.203335,2.088324,19.08034,0.2185328
365,14823,15321,498,6,0.01986578,5.945205,5.429514,0.5278058
366,14823,14939,116,15,0.1776595,7.587705,1.5557,0.08462311
367,14831,14880,49,14,0.1965441,2.291796,4.301877,0.1154094
368,14836,14893,57,11,0.1203227,5.886057,2.818161,0.183781
369,14845,16008,1163,5,0.0396899,11.23209,11.56864,0.5897167
370,14845,15009,164,10,0.1408883,3.771025,16.2547,0.1515882
371,14847,14875,28,14,0.08466487,5.597546,2.237913,0.2235847
372,14847,14862,15,16,0.1302476,8.121673,1.54337,0.1040769
373,14849,15918,1069,8,0.090179,8.125105,21.50995,0.2501226
374,14849,14892,43,15,0.1598677,3.369759,1.423999,0.1308158
375,14855,15204,349,10,0.07884632,7.99005,3.87511,0.1668369
376,14857,16119,1262,6,0.06814308,7.750406,22.07257,0.5284902
377,14860,15360,500,8,0.02848936,6.313915,8.902549,0.3331886
378,14861,14876,15,16,0.1196475,6.454862,1.74954,0.1066902
379,14864,14878,14,15,0.1556893,7.554877,2.65319,0.08373286
380,14865,14910,45,15,0.1255395,4.336113,3.756175,0.3398554
381,14865,14900,35,16,0.123742,2.15811,1.545049,0.1789581
382,14866,15124,258,8,0.1420829,6.652082,5.482074,0.1743312
383,14874,14934,60,11,0.1781402,6.845283,5.196751,0.06583837
384,14874,15041,167,11,0.05253479,5.186794,3.442373,0.3412412
385,14876,15893,1017,10,0.1181923,3.564496,27.52707,0.1628793
386,14881,14949,68,16,0.05403988,2.380877,1.862355,0.1521322
387,14882,14970,88,8,0.03727383,2.61506,1.291637,0.4437543
388,14884,15211,327,7,0.01287794,2.369004,3.723692,0.5956191
389,14885,14906,21,17,0.0855177,3.10414,1.165703,0.1906679
390,14887,15055,168,9,0.09329525,9.612783,6.086595,0.1728812
391,14891,14955,64,15,0.1494405,7.198856,2.495636,0.07646544
392,14894,14966,72,15,0.1038568,1.881561,4.219809,0.2528809
393,14897,15299,402,8,0.09114224,4.276564,11.81797,0.3546416
394,14906,15194,288,10,0.1080912,3.365321,3.902063,0.3230554
395,14906,14946,40,9,0.0436665,2.40473,1.586786,0.4554045
396,14910,15423,513,9,0.04847349,5.594685,11.95151,0.2578945
397,14917,14956,39,15,0.1083213,5.287949,1.486741,0.1383171
398,14919,15024,105,11,0.03604423,6.946583,2.250706,0.4353374
399,14923,15138,215,16,0.179,8.626854,3.244768,0.04110339
400,14928,15081,153,10,0.03479471,8.719757,1.745465,0.1245
401,14933,15001,68,9,0.01751479,1.358183,0.7055847,0.4630981
402,14949,15101,152,12,0.03083698,4.507085,2.381549,0.2866601
403,14954,15134,180,11,0.1037877,3.657225,3.380641,0.4124115
404,14957,15072,115,10,0.02302478,1.508929,0.8460019,0.4970209
405,14958,15088,130,10,0.01250947,1.95107,0.6167085,0.333824
406,14960,15034,74,10,0.04858354,6.928031,4.472931,0.2148785
407,14965,15032,67,11,0.03020636,10.68879,2.527858,0.1114138
408,14967,15033,66,11,0.02025153,2.62151,0.833023,0.3958732
409,14968,15073,105,11,0.006255597,2.290131,0.4037371,0.3802296
410,14971,15995,1024,10,0.08336499,9.815499,19.22604,0.5120102
411,14980,15457,477,9,0.01735016,4.704157,5.693915,0.3089375
412,14984,15265,281,9,0.2234676,4.595053,24.76225,0.3018898
413,14988,15330,342,11,0.1768623,13.18359,5.049478,0.1050562
414,14991,15121,130,10,0.137834,4.493047,6.917993,0.1055417
415,14993,15080,87,11,0.0135675,1.16127,0.8713732,0.3650328
416,14994,15101,107,8,0.1007035,3.854405,1.490718,0.5379353
417,14996,15061,65,11,0.04418259,1.725681,0.8986437,0.4243194
418,15001,15031,30,9,0.07559684,3.714926,1.007481,0.677587
419,15002,15102,100,12,0.09673919,2.858284,4.664408,0.2953767
420,15003,15059,56,11,0.03439755,0.9337794,0.5112328,0.3640673
421,15004,15019,15,12,0.05506883,0.6166083,0.4345591,0.3061332
422,15008,15048,40,10,0.04156724,4.360303,1.124828,0.9389645
423,15010,15135,125,11,0.08119859,2.736244,5.378494,0.2615747
424,15012,15085,73,12,0.03552603,1.063433,1.314865,0.4957021
425,15024,15085,61,12,0.02163731,0.7273314,0.4558694,0.4473545
426,15025,15074,49,13,0.02921944,0.9177317,0.680068,0.3050161
427,15029,15086,57,13,0.0241469,1.248349,0.9850142,0.4737325
428,15033,15056,23,12,0.0541031,2.087837,1.317848,0.4300667
429,15034,15095,61,13,0.01830593,0.7732329,0.6551,0.2539929
430,15034,15101,67,14,0.01717291,0.8003273,0.6573339,0.4464072
431,15035,15086,51,13,0.01149588,0.6519672,0.6169987,0.6244974
432,15038,15058,20,12,0.03633852,0.9915656,0.4773203,0.3537759
433,15039,15137,98,12,0.02511095,0.8267138,0.7071708,0.4151603
434,15039,15054,15,13,0.04644421,0.9537656,0.3432669,0.2287839
435,15044,15099,55,13,0.02613329,0.7568996,1.074374,0.270111
436,15053,15193,140,11,0.05116548,5.057847,4.490844,0.1011585
437,15055,15073,18,17,0.2058296,9.746536,3.732984,0.04918222
438,15055,15315,260,14,0.007894009,1.019659,0.8798788,0.331694
439,15056,15098,42,14,0.01695348,1.142622,0.3522255,0.208137
440,15059,15083,24,13,0.02334668,0.9042587,0.449037,0.6659974
441,15060,15085,25,13,0.02121377,0.5637842,0.2772928,0.4283873
442,15060,15134,74,13,0.02393984,1.155488,0.9599425,0.2278455
443,15060,15096,36,14,0.01442824,0.7802541,0.394417,0.8919574
444,15062,15190,128,9,0.1601289,4.903552,2.008525,0.5594609
445,15067,15176,109,11,0.09223878,3.020278,3.922327,0.3229408
446,15069,17709,2640,4,0.00166288,1.791273,3.419227,0.6720865
447,15070,15319,249,8,0.1207948,3.756866,5.035383,0.4893423
448,15074,15142,68,9,0.08701818,3.371674,5.184279,0.7122386
449,15077,15363,286,14,0.01198007,0.8373209,0.8478817,0.2925776
450,15087,15173,86,15,0.01181466,0.8466988,0.460242,0.1637391
451,15088,15118,30,16,0.01439133,0.8672573,0.2829921,0.1851011
452,15089,15139,50,17,0.008075451,0.7424074,0.3411187,0.2110397
453,15090,15114,24,13,0.02573474,0.8658811,0.4962902,0.5379475
454,15091,15405,314,9,0.06041757,6.62292,14.50679,0.2319414
455,15091,15164,73,17,0.1603769,7.878711,2.927574,0.06065232
456,15091,15108,17,14,0.03615084,1.263824,0.328545,0.5991205
457,15098,15216,118,10,0.1234832,6.077244,1.526132,0.7275405
458,15101,15400,299,9,0.09372023,5.797027,14.17829,0.4187706
459,15110,15307,197,12,0.122169,11.64728,4.985226,0.1034371
460,15114,15151,37,10,0.1311429,6.597922,1.584051,0.541955
461,15115,18373,3258,10,0.09296585,4.094896,20.41637,0.2455377
462,15117,15145,28,17,0.1297478,12.65464,2.085244,0.03671248
463,15118,15154,36,9,0.2326242,2.889029,2.928981,0.4403386
464,15118,15132,14,11,0.1663038,7.516139,2.212629,0.2731298
465,15120,15141,21,16,0.01699666,0.8051723,0.2597399,0.1002832
466,15121,15167,46,16,0.01348385,1.050676,0.5314811,0.1502578
467,15121,15147,26,11,0.08771518,7.283892,1.173859,0.7189037
468,15121,15244,123,17,0.004912443,0.8916556,0.371804,0.05599227
469,15122,15131,9,10,0.413124,3.698909,4.234539,0.346563
470,15122,15144,22,17,0.01399817,0.6859337,0.2165087,0.09151799
471,15129,15161,32,12,0.04761861,9.337123,1.136187,0.6683524
472,15134,15190,56,11,0.07995273,2.614946,2.380764,0.2521784
473,15141,15471,330,9,0.01892349,4.881878,8.11047,0.2833703
474,15144,15232,88,15,0.008672308,0.6621727,0.6244803,0.3271027
475,15145,15251,106,16,0.006396019,0.5749277,0.8418469,0.225989
476,15146,15544,398,13,0.1268395,9.558921,7.399324,0.100841
477,15147,15305,158,12,0.1366023,9.742706,5.682708,0.07861604
478,15148,15442,294,8,0.01425462,12.92776,2.238152,0.3430118
479,15150,15194,44,11,0.09748212,7.030129,1.51183,0.4229552
480,15153,15201,48,12,0.04026317,4.863992,0.9091142,0.605973
481,15156,15405,249,16,0.002598952,0.7326916,0.5183336,0.2953925
482,15157,15226,69,16,0.009429125,0.9371582,0.8649222,0.2854327
483,15157,15344,187,17,0.003450741,0.8654143,0.4549357,0.3914739
484,15160,15189,29,10,0.1015399,6.792855,1.853094,0.4828187
485,15162,15177,15,11,0.1582656,3.186897,0.8364464,1.060487
486,15163,15177,14,12,0.08222701,2.085727,1.200563,1.220465
487,15167,15332,165,15,0.007467187,0.453998,0.6347977,0.2953157
488,15168,15530,362,16,0.003698694,0.2677072,0.789411,0.3680514
489,15169,15197,28,11,0.07075221,4.55472,1.276875,0.3582563
490,15169,15175,6,12,0.2276582,2.200033,0.5395257,0.8957311
491,15170,15400,230,17,0.002907881,0.1856614,0.4915775,0.3477078
492,15171,15476,305,18,0.002178661,0.205324,0.5886735,0.234531
493,15172,15366,194,10,0.06270492,5.098395,8.357254,0.1975229
494,15172,15185,13,12,0.08809548,8.472626,0.9107496,0.5382738
495,15173,15196,23,13,0.1304371,6.639013,0.8484374,0.5324054
496,15175,15192,17,10,0.1715828,5.618953,1.284523,0.8340487
497,15176,15309,133,9,0.1087442,4.882993,4.583329,0.3683573
498,15178,15185,7,14,0.2128462,7.710049,0.8768744,0.6689984
499,15181,15188,7,11,0.2809637,3.678197,1.137232,1.135566
500,15183,15247,64,11,0.1260444,3.088207,2.197598,0.3771548
501,15186,15945,759,9,0.01568836,2.045302,13.95328,0.3209265
502,15187,15322,135,13,0.174001,4.894956,5.235718,0.1040742
503,15187,15217,30,14,0.05852453,4.9692,0.905035,0.461983
504,15189,15546,357,16,0.003514155,0.2420592,0.9078949,0.1840219
505,15192,15279,87,15,0.09864924,6.817869,1.018769,0.249108
506,15203,15217,14,16,0.08978777,9.651662,0.9065539,0.16877
507,15220,15318,98,12,0.07539926,16.58265,3.855537,0.1512646
508,15230,15269,39,16,0.1263002,5.583683,1.049067,0.2618513
509,15232,15349,117,16,0.006392764,0.520771,0.4614958,0.2129892
510,15233,15331,98,16,0.007553275,0.4469115,0.7435318,0.330293
511,15233,15316,83,17,0.008944946,0.6183285,0.6562716,0.1140279
512,15237,15269,32,17,0.05941661,7.125801,0.7807013,0.1590289
513,15239,15314,75,14,0.2370117,5.818245,6.556859,0.1506367
514,15244,15308,64,10,0.1747236,6.72312,3.726728,0.3635982
515,15245,15302,57,18,0.08329028,4.20748,0.6146756,0.2077796
516,15246,15265,19,19,0.03610839,3.50377,0.5338318,0.1515645
517,15249,16363,1114,11,0.1059003,3.076762,38.81933,0.1504404
518,15254,15277,23,19,0.04804934,3.400678,0.572732,0.2218099
519,15255,15364,109,14,0.1102517,4.9527,6.837371,0.1344418
520,15258,15274,16,17,0.1352635,7.09434,1.114112,0.2973898
521,15259,15761,502,10,0.04170236,4.536757,7.608976,0.3052036
522,15260,15308,48,16,0.05577543,9.259476,0.8532259,0.223078
523,15261,15283,22,20,0.03337422,3.422409,0.6164348,0.2517198
524,15262,15297,35,19,0.0344847,4.135921,0.5905187,0.2978056
525,15262,15277,15,20,0.04590309,3.573647,0.7249072,0.2723723
526,15262,15294,32,18,0.04452153,6.813663,1.568757,0.3944094
527,15262,15292,30,21,0.02241642,3.689859,0.8355335,0.309742
528,15263,15310,47,16,0.09303651,10.19907,1.368301,0.3488579
529,15267,15312,45,17,0.1257376,9.001969,1.988033,0.4701388
530,15269,15298,29,17,0.06840183,5.472543,0.8688541,0.2223818
531,15275,15609,334,8,0.02063043,6.291224,5.548286,0.4888301
532,15275,15284,9,19,0.1349591,5.430305,0.6296899,0.2966255
533,15276,15294,18,18,0.04441305,3.924222,0.545247,0.2395184
534,15277,15292,15,19,0.05052681,5.834434,0.4316263,0.2649362
535,15278,15377,99,15,0.01021052,1.045385,1.232946,0.2040672
536,15285,15300,15,17,0.09179126,9.770448,1.097098,0.2071629
537,15289,15309,20,19,0.04943851,5.492929,0.6556698,0.275746
538,15290,15330,40,14,0.2439748,3.867424,4.933183,0.1094705
539,15290,15303,13,17,0.1509407,5.388391,1.198159,0.3884153
540,15297,15851,554,9,0.1265198,12.06186,16.99813,0.2771799
541,15325,15938,613,11,0.1496912,7.060619,12.07019,0.1490966
542,15326,15541,215,14,0.07234997,9.124146,7.596305,0.1155038
543,15340,15472,132,9,0.3093837,5.471497,14.21124,0.2888774
544,15363,16041,678,10,0.06717461,8.237382,16.70497,0.2773679
545,15402,15949,547,12,0.08944847,6.210868,14.99323,0.1992898
546,15472,15911,439,10,0.1489403,9.955256,11.77656,0.2361081
547,15483,16717,1234,10,0.1700173,8.12532,16.19603,0.3929204
548,15492,15876,384,5,0.04351836,8.805563,6.991943,0.3770502
549,15507,16067,560,12,0.1509125,5.617882,10.99345,0.1111259
550,15533,15810,277,11,0.1161959,8.070072,8.105674,0.2940637
551,15566,15941,375,6,0.04667504,8.674354,6.138048,0.2886652
552,15601,15923,322,11,0.08580597,5.165399,8.247448,0.2102649
553,15604,16094,490,11,0.06544249,2.769782,16.04255,0.1780119
554,15634,15886,252,10,0.1011103,6.179309,24.28308,0.2404035
555,15659,16166,507,12,0.04449523,6.878747,10.97807,0.2958674
556,15681,16013,332,11,0.1351758,4.380545,13.77321,0.4043331
557,15702,16927,1225,8,0.08342066,3.568415,23.05993,0.3065845
558,15729,15839,110,7,0.1306019,11.06196,11.94826,0.459488
559,15743,15870,127,8,0.1302525,15.89408,14.61532,0.278523
560,15752,16081,329,13,0.07763261,4.984119,11.29087,0.279878
561,15908,16898,990,8,0.05115077,8.613557,21.16643,0.171851
562,15971,17069,1098,9,0.05390353,3.562925,26.48693,0.2551878
563,16081,16847,766,11,0.128282,7.315609,9.985041,0.3215029
564,16129,17320,1191,12,0.170161,4.620562,6.251072,0.2339984
565,16135,17397,1262,8,0.036908,3.189898,17.25369,0.2733386
566,16288,16374,86,13,0.1250638,3.32279,7.743558,0.3184462
567,16302,17064,762,9,0.08884013,12.90826,18.76537,0.2079125
568,16345,16383,38,13,0.2843075,3.623555,7.251059,0.2283333
569,16378,16989,611,8,0.1062364,6.701459,23.47488,0.3112
570,16379,16612,233,13,0.2123474,5.548171,8.953775,0.3363071
571,16436,16558,122,13,0.2546214,3.854366,5.295178,0.1312332
572,16446,18133,1687,8,0.08211216,7.407612,22.40188,0.634056
573,16454,16760,306,14,0.2141562,6.981239,5.959149,0.4241582
574,16465,16621,156,11,0.236206,8.820287,13.38513,0.2446534
575,16487,16639,152,15,0.2067648,3.517256,6.768977,0.4697205
576,16496,16526,30,14,0.4029171,2.281936,5.484904,0.09730347
577,16500,17019,519,9,0.08798408,3.705877,13.6921,0.2811413
578,16503,16593,90,13,0.2315506,6.855728,9.185211,0.1317834
579,16537,16551,14,16,0.3954599,4.350915,3.651668,0.528679
580,16540,16583,43,17,0.2205682,4.111347,2.495633,0.5318118
581,16552,16646,94,18,0.1490351,5.030092,2.653438,0.6821401
582,16578,16937,359,9,0.08508115,5.211384,15.6218,0.3162606
583,16598,16669,71,19,0.155721,3.134273,3.967196,0.788021
584,16634,18784,2150,9,0.05378135,7.10724,20.19579,0.4461915
585,16641,16873,232,12,0.1312042,7.46889,10.20749,0.343629
586,16731,18668,1937,11,0.161717,3.017412,30.23603,0.2640322
587,16736,16917,181,10,0.1395697,8.214404,25.53214,0.1981778
588,16913,17932,1019,8,0.05674657,4.13648,19.32549,0.8069129
589,16915,-1,-1,9,0.1185454,9.493522,26.04593,0.6242056
590,16924,18732,1808,10,0.02543933,8.868659,11.03545,0.4351093
591,16966,18062,1096,11,0.08269732,5.665536,21.92604,0.3412395
592,17007,17195,188,13,0.1297768,4.314304,4.433897,0.1828301
593,17008,-1,-1,11,0.01607729,7.224734,13.25023,0.256089
594,17013,17284,271,14,0.07601123,2.478328,6.100844,0.1328069
595,17021,18710,1689,9,0.05650313,2.674366,18.932,1.202129
596,17052,17235,183,13,0.1106838,5.3372,3.851635,0.2381144
597,17072,17323,251,14,0.06852242,5.563272,3.303249,0.1176824
598,17074,17311,237,14,0.1274405,7.138448,4.446157,0.3213441
599,17090,18770,1680,12,0.06262579,3.484076,21.2973,0.1752907
600,17121,17444,323,15,0.0520631,2.830964,5.224692,0.1584164
601,17124,17190,66,15,0.05460524,3.240915,4.506089,0.1500931
602,17126,17256,130,14,0.1417631,4.047003,4.227003,0.1416949
603,17129,17310,181,13,0.112341,2.66329,6.327615,0.2302048
604,17183,17532,349,16,0.1017956,4.0073,6.050831,0.2320382
605,17187,17234,47,13,0.1415129,4.698236,6.559133,0.2018427
606,17195,17329,134,14,0.1231156,7.070492,3.214808,0.1744661
607,17196,17750,554,9,0.06085419,5.937427,15.07495,0.576656
608,17209,17292,83,15,0.1778286,4.137753,3.380511,0.1068581
609,17211,18333,1122,10,0.09490941,9.956195,18.46429,0.6520213
610,17218,18381,1163,11,0.1158786,5.139707,25.88647,0.2857937
611,17234,17359,125,14,0.06820266,3.895869,8.391197,0.244573
612,17254,17903,649,10,0.093082,12.0402,22.9842,0.8720165
613,17254,17487,233,17,0.06105994,4.40756,8.244833,0.2679049
614,17364,18191,827,13,0.08429926,2.006455,31.80151,0.1848449
615,17394,18395,1001,11,0.08860752,12.0947,15.66843,0.4605188
616,17397,18079,682,12,0.2034759,2.292943,43.92435,0.1560383
617,17420,18722,1302,11,0.04989944,7.305502,15.60475,0.4050887
618,17432,18068,636,12,0.07877178,4.682868,18.94656,0.476293
619,17432,18717,1285,10,0.07240601,7.006199,14.33021,0.8318648
620,17443,18529,1086,9,0.04479863,3.88551,10.21155,0.4127066
621,17450,18266,816,10,0.02539753,3.447768,11.76901,0.4401739
622,17534,18498,964,11,0.05879034,4.610663,17.46455,0.2894256
623,17574,18334,760,8,0.08808877,5.104772,40.1067,0.4724835
624,17591,18021,430,11,0.08618311,5.243127,24.03295,0.4880413
625,17632,18824,1192,12,0.02216333,9.365451,7.431183,0.3098743
626,17646,18586,940,13,0.02305402,11.14992,9.807374,0.1858618
627,17656,18748,1092,12,0.09531179,7.062988,35.86986,0.3720739
628,17689,18371,682,13,0.09155405,3.987339,21.0586,0.2499681
629,17714,18404,690,10,0.02707,3.49138,7.575881,0.2135667
630,17749,-1,-1,12,0.01993487,4.510705,20.62086,0.2903267
631,17790,17928,138,12,0.2517291,2.584916,41.77743,0.2908595
632,17797,18178,381,11,0.07564464,5.184899,16.20743,0.589128
633,17934,18780,846,11,0.05531769,4.958118,28.30787,0.2437219
634,17941,18429,488,13,0.02782283,6.385198,9.068461,0.2742493
635,17962,-1,-1,10,0.1745429,11.87967,28.39618,0.6230533
636,17962,18315,353,14,0.1743349,3.873054,26.25253,0.2139329
637,18004,18747,743,11,0.07626132,6.265034,14.19099,0.5754461
638,18114,18266,152,11,0.05187621,3.318299,6.422756,0.143373
639,18118,-1,-1,12,0.1360207,4.485059,23.49699,0.3166139
640,18163,-1,-1,12,0.05539864,6.251717,20.3955,0.3127202
641,18246,-1,-1,11,0.03557322,4.360081,10.29177,0.7736138
642,18411,-1,-1,12,0.01832138,5.458892,5.668089,0.9504471
643,18430,18814,384,11,0.1010665,7.491929,18.94369,0.4930123
644,18439,18729,290,13,0.02065336,4.278227,7.257806,0.9101083
